Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11816213,7542792,1106936,83059,2549817,67213,466396
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US06,06,California,18777356,13799707,1260763,305659,2661938,91582,657707
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US06,06,California,7107869,6400447,146365,236390,109967,24531,190169
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11448376,7478829,1079920,81534,2291945,66037,450111
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US06,06,California,18556245,13879276,1226285,317924,2401912,90568,640280
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US06,06,California,14069012,12657362,300192,458990,222088,48900,381480
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,06,California,23264589,15021621,2186856,164593,4841762,133250,916507
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US06,06,California,37333601,27678983,2487048,623583,5063850,182150,1297987
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US06,06,California,7072754,6358504,155749,224275,113204,24606,196416
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11868794,7524980,1109727,83075,2604871,68345,477796
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US06,06,California,18941548,13883484,1265476,307350,2718075,92951,674212
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US06,06,California,7222124,6504371,148315,237963,111135,24895,195445
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11505009,7470327,1083052,81459,2340323,67256,462592
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US06,06,California,18727133,13974698,1231367,319422,2451458,92151,658037
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US06,06,California,14294878,12862875,304064,462238,224339,49501,391861
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,06,California,23373803,14995307,2192779,164534,4945194,135601,940388
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US06,06,California,37668681,27858182,2496843,626772,5169533,185102,1332249
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US06,06,California,7178257,6450622,158263,227674,114992,25069,201637
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11925656,7507971,1112238,83236,2663793,69288,489130
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US06,06,California,19103913,13958593,1270501,310910,2778785,94357,690767
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US06,06,California,7330400,6598269,151482,241407,113128,25378,200736
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11565565,7463210,1086037,81734,2391918,68101,474565
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US06,06,California,18895965,14061479,1237519,323141,2505046,93479,675301
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US06,06,California,14508657,13048891,309745,469081,228120,50447,402373
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,06,California,23491221,14971181,2198275,164970,5055711,137389,963695
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US06,06,California,37999878,28020072,2508020,634051,5283831,187836,1366068
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US06,06,California,7281998,6538997,161646,231441,117185,25578,207151
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11986327,7491888,1114284,83275,2725510,70347,501023
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US06,06,California,19268325,14030885,1275930,314716,2842695,95925,708174
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US06,06,California,7437328,6689013,155067,245305,115426,25879,206638
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11626868,7454051,1088486,81720,2446216,69152,487243
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US06,06,California,19064196,14143064,1243553,327025,2561642,95031,693881
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US06,06,California,14719326,13228010,316713,476746,232611,51457,413789
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,06,California,23613195,14945939,2202770,164995,5171726,139499,988266
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US06,06,California,38332521,28173949,2519483,641741,5404337,190956,1402055
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US08,08,Colorado,508888,450356,12539,22710,3979,1325,17979
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1999646,1768213,89379,15536,74753,2832,48933
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US08,08,Colorado,2508534,2218569,101918,38246,78732,4157,66912
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US08,08,Colorado,529799,470890,12108,23830,3953,1346,17672
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,1990863,1761164,100893,16068,62134,2917,47687
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US08,08,Colorado,2520662,2232054,113001,39898,66087,4263,65359
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1038687,921246,24647,46540,7932,2671,35651
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3990509,3529377,190272,31604,136887,5749,96620
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5029196,4450623,214919,78144,144819,8420,132271
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US08,08,Colorado,508888,450356,12539,22710,3979,1325,17979
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,1999646,1768213,89379,15536,74753,2832,48933
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US08,08,Colorado,2508534,2218569,101918,38246,78732,4157,66912
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US08,08,Colorado,529799,470890,12108,23830,3953,1346,17672
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,1990863,1761164,100893,16068,62134,2917,47687
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US08,08,Colorado,2520662,2232054,113001,39898,66087,4263,65359
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1038687,921246,24647,46540,7932,2671,35651
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,3990509,3529377,190272,31604,136887,5749,96620
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5029196,4450623,214919,78144,144819,8420,132271
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US08,08,Colorado,511459,452515,12636,22826,4000,1352,18130
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2004731,1771649,89814,15584,75396,2857,49431
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US08,08,Colorado,2516190,2224164,102450,38410,79396,4209,67561
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US08,08,Colorado,532936,473520,12201,24023,3982,1369,17841
